,address,long,lat,data_url,price_$CAN,beds,baths,sqft,type
122,"1001 Bay St , Toronto, Ontario",-79.387119,43.665412,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/1001-Bay-St-/87401685.html,"$868,800 CAD",2 Beds,2 Baths,--,Condo
123,"17 TETTENHALL RD, Toronto, Ontario",-79.544903,43.6758975,/CA/Home-For-Sale/ON/Toronto/Princess-Gardens/17-TETTENHALL-RD/86296779.html,"$2,149,000 CAD",6 Beds,4 Baths,--,Single family
124,"236 BOWOOD AVE, Toronto, Ontario",-79.3956506,43.7303071,/CA/Home-For-Sale/ON/Toronto/Bedford-Park/236-BOWOOD-AVE/87414604.html,"$1,299,000 CAD",3 Beds,2 Baths,--,Single family
125,"576 Front West St W `, Toronto, Ontario",-79.400745,43.641138,/CA/Condo-For-Sale/ON/Toronto/Fashion-District/576-Front-West-St-W-/87454579.html,"$999,900 CAD",3 Beds,2 Baths,--,Condo
126,"111 Bathurst St , Toronto, Ontario",-79.402811,43.645124,/CA/Condo-For-Sale/ON/Toronto/Fashion-District/111-Bathurst-St-/87455402.html,"$1,149,000 CAD",2 Beds,2 Baths,--,Condo
127,"41 MARKBROOK LANE # 1202, Toronto, Ontario",-79.5864692,43.7583999,/CA/Condo-For-Sale/ON/Toronto/Smithfield/41-MARKBROOK-LANE/87414737.html,"$469,900 CAD",2 Beds,2 Baths,--,Condo
128,"51 Halton St , Toronto, Ontario",-79.419835,43.648177,/CA/Home-For-Sale/ON/Toronto/Trinity-Bellwoods/51-Halton-St-/87453520.html,"$899,900 CAD",3 Beds,3 Baths,--,Residential
129,"100 ANTIBES DR 1605, Toronto, Ontario",-79.4470506,43.7804828,/CA/Condo-For-Sale/ON/Toronto/Westminster-Branson/100-ANTIBES-DR/87414593.html,"$525,800 CAD",3 Beds,2 Baths,--,Condo
130,"16 BROOKERS LANE 1604, Toronto, Ontario",-79.4784876,43.626966,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/16-BROOKERS-LANE/87414767.html,"$649,900 CAD",2 Beds,2 Baths,--,Condo
131,"1 Palace Pier Crt 2401, Toronto, Ontario",-79.4737311,43.6304473,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/1-Palace-Pier-Crt/87390885.html,"$1,480,000 CAD",2 Beds,3 Baths,--,Condo
132,--,0,0,/CA/Condo-For-Sale/ON/Toronto/1030-KING-ST-W/87414583.html,"$709,900 CAD",2 Beds,1 Bath,--,Condo
133,"50 CATHEDRAL BLUFFS DR, Toronto, Ontario",-79.2306211,43.7233439,/CA/Home-For-Sale/ON/Toronto/Cliffcrest/50-CATHEDRAL-BLUFFS-DR/87414611.html,"$889,900 CAD",4 Beds,2 Baths,--,Single family
134,"383 Sorauren Ave 801, Toronto, Ontario",-79.4448325,43.6502056,/CA/Condo-For-Sale/ON/Toronto/Roncesvalles/383-Sorauren-Ave/87416517.html,"$639,000 CAD",2 Beds,2 Baths,--,Condo
1332,"25 Capreol Crt , Toronto, Ontario",-79.395675,43.640415,/CA/Condo-For-Sale/ON/Toronto/Cityplace/25-Capreol-Crt-/87400294.html,"$460,000 CAD",1 Bed,1 Bath,--,Condo
136,"28 Ted Rogers Way `, Toronto, Ontario",-79.380589,43.670579,/CA/Condo-For-Sale/ON/Toronto/Church-and-Wellesley/28-Ted-Rogers-Way-/87401475.html,"$789,000 CAD",2 Beds,1 Bath,--,Condo
137,"88 Harbour St ``, Toronto, Ontario",-79.379699,43.641755,/CA/Condo-For-Sale/ON/Toronto/Harbourfront/88-Harbour-St-/87453732.html,"$999,000 CAD",2 Beds,2 Baths,--,Condo
138,"783 Bathurst St , Toronto, Ontario",-79.410721,43.664577,/CA/Condo-For-Sale/ON/Toronto/Harbord-Village/783-Bathurst-St-/87400310.html,"$499,900 CAD",--,1 Bath,--,Condo
139,"205 Sherway Gardens Rd 1510, Toronto, Ontario",-79.5573342,43.6095737,/CA/Condo-For-Sale/ON/Toronto/The-Queensway/205-Sherway-Gardens-Rd/87416483.html,"$650,000 CAD",2 Beds,2 Baths,--,Condo
140,"37 Marina Ave, Toronto, Ontario",-79.5348508,43.5930495,/CA/Home-For-Sale/ON/Toronto/Long-Branch/37-Marina-Ave/87416385.html,"$1,400,000 CAD",5 Beds,3 Baths,--,Residential
141,"71 WOOLENSCOTE CIRC, Toronto, Ontario",-79.6022387,43.7332587,/CA/Home-For-Sale/ON/Toronto/West-Humber-Clairville/71-WOOLENSCOTE-CIRC/87414797.html,"$729,900 CAD",3 Beds,4 Baths,--,Single family
142,"3 Grey Stone walk dr, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/3-Grey-Stone-walk-dr/87460715.html,"$469,000 CAD",2 Beds,2 Baths,--,Residential
1356,"301 Prudential Dr 1104, Toronto, Ontario",-79.2680497,43.7502272,/CA/Condo-For-Sale/ON/Toronto/Kennedy-Park/301-Prudential-Dr/87416460.html,"$329,900 CAD",2 Beds,1 Bath,--,Condo
1380,"25 Cole St , Toronto, Ontario",-79.364969,43.660228,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/25-Cole-St-/87400331.html,"$525,000 CAD",1 Bed,1 Bath,--,Condo
145,--,0,0,/CA/Condo-For-Sale/ON/Toronto/223-ST-CLAIR-AVE-W/87239370.html,"$1,798,000 CAD",3 Beds,3 Baths,--,Condo
146,"8 DOVERCOURT RD 703, Toronto, Ontario",-79.42198,43.6416011,/CA/Condo-For-Sale/ON/Toronto/Liberty-Village/8-DOVERCOURT-RD/87413455.html,"$599,900 CAD",1 Bed,1 Bath,--,Condo
147,"840 QUEENS PLATE DR 505, Toronto, Ontario",-79.6032718,43.7203841,/CA/Condo-For-Sale/ON/Toronto/West-Humber-Clairville/840-QUEENS-PLATE-DR/87414740.html,"$459,000 CAD",1 Bed,1 Bath,--,Condo
148,"711 Bay St , Toronto, Ontario",-79.384742,43.658858,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/711-Bay-St-/87401165.html,"$649,900 CAD",1 Bed,1 Bath,--,Condo
149,"70 BERNICE CRES, Toronto, Ontario",-79.5004201,43.6670832,/CA/Home-For-Sale/ON/Toronto/Lambton/70-BERNICE-CRES/86907572.html,"$789,000 CAD",3 Beds,2 Baths,--,Single family
150,"46 BLANDFORD ST, Toronto, Ontario",-79.4404789,43.6884242,/CA/Home-For-Sale/ON/Toronto/Oakwood-Vaughan/46-BLANDFORD-ST/87414557.html,"$699,000 CAD",2 Beds,2 Baths,--,Single family
151,"31 FAVERSHAM CRES, Toronto, Ontario",-79.5766521,43.6591345,/CA/Home-For-Sale/ON/Toronto/Eringate/31-FAVERSHAM-CRES/87414763.html,"$799,000 CAD",4 Beds,2 Baths,--,Single family
152,"1184 AVENUE RD, Toronto, Ontario",-79.4116752,43.7113158,/CA/Home-For-Sale/ON/Toronto/Lytton-Park/1184-AVENUE-RD/87414542.html,"$1,399,900 CAD",5 Beds,3 Baths,--,Single family
153,"35 Fontenay Crt , Toronto, Ontario",-79.511165,43.682511,/CA/Condo-For-Sale/ON/Toronto/Humber-Valley-Village/35-Fontenay-Crt-/87453461.html,"$899,000 CAD",2 Beds,2 Baths,--,Condo
154,"11 CARTWRIGHT AVE, Toronto, Ontario",-79.4577395,43.7233973,/CA/Home-For-Sale/ON/Toronto/Downsview/11-CARTWRIGHT-AVE/87413367.html,"$1,340,000 CAD",5 Beds,2 Baths,--,Single family
1404,"368 OLD ORCHARD GRVE, Toronto, Ontario",-79.417423,43.7322353,/CA/Home-For-Sale/ON/Toronto/Bedford-Park/368-OLD-ORCHARD-GRVE/87414548.html,"$1,299,900 CAD",3 Beds,3 Baths,--,Single family
156,"Yonge/Lawrence, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/YongeLawrence/87415537.html,"$1,699,900 CAD",3 Beds,4 Baths,--,Single family
157,"209 ATLAS AVE, Toronto, Ontario",-79.4333682,43.6878453,/CA/Home-For-Sale/ON/Toronto/Oakwood-Vaughan/209-ATLAS-AVE/87414581.html,"$1,649,000 CAD",4 Beds,4 Baths,--,Single family
158,"5101 DUNDAS ST W 401, Toronto, Ontario",-79.5318472,43.6449402,/CA/Condo-For-Sale/ON/Toronto/Islington-Village/5101-DUNDAS-ST-W/87415100.html,"$599,900 CAD",2 Beds,2 Baths,--,Condo
1428,"955 Bay St , Toronto, Ontario",-79.38698,43.664777,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/955-Bay-St-/87401055.html,"$649,000 CAD",1 Bed,1 Bath,--,Condo
160,"761 BAY ST 312, Toronto, Ontario",-79.3848992,43.6595161,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/761-BAY-ST/87413461.html,"$679,900 CAD",1 Bed,1 Bath,--,Condo
161,"16 Brookers Lane `, Toronto, Ontario",-79.47851,43.62693,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/16-Brookers-Lane-/87401759.html,"$899,000 CAD",2 Beds,2 Baths,--,Condo
1452,"119 SPRINGDALE BLVD, Toronto, Ontario",-79.3270365,43.6867759,/CA/Home-For-Sale/ON/Toronto/Old-East-York/119-SPRINGDALE-BLVD/87414621.html,"$899,000 CAD",4 Beds,3 Baths,--,Single family
163,"57 St Joseph St W , Toronto, Ontario",-79.388021,43.665388,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/57-St-Joseph-St-W-/87400336.html,"$599,000 CAD",--,1 Bath,--,Condo
164,"18 AVA RD, Toronto, Ontario",-79.4188923,43.6979334,/CA/Home-For-Sale/ON/Toronto/Midtown-Toronto/Forest-Hill/18-AVA-RD/86738935.html,"$3,798,000 CAD",5 Beds,6 Baths,--,Single family
165,"251 ELM RD, Toronto, Ontario",-79.4143083,43.7291378,/CA/Home-For-Sale/ON/Toronto/Bedford-Park/251-ELM-RD/87414576.html,"$1,529,900 CAD",3 Beds,2 Baths,--,Single family
166,"21 Balmuto St `, Toronto, Ontario",-79.387356,43.669184,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/21-Balmuto-St-/87454675.html,"$999,990 CAD",2 Beds,2 Baths,--,Condo
167,"2350 Bridletowne Circ 701, Toronto, Ontario",-79.317163,43.800706,/CA/Condo-For-Sale/ON/Toronto/L-Amoreaux/2350-Bridletowne-Circ/87416400.html,"$499,000 CAD",4 Beds,2 Baths,--,Condo
168,"221 GLENCAIRN AVE, Toronto, Ontario",-79.4120682,43.7159498,/CA/Home-For-Sale/ON/Toronto/Lytton-Park/221-GLENCAIRN-AVE/87383985.html,"$2,499,900 CAD",4 Beds,4 Baths,--,Single family
169,"141 Regina ave , Toronto, Ontario",-79.442448,43.725314,/CA/Home-For-Sale/ON/Toronto/Lawrence-Manor/141-Regina-ave-/87412039.html,"$1,290,000 CAD",3 Beds,2 Baths,--,Residential
170,"102 RESURRECTION RD, Toronto, Ontario",-79.5314213,43.6443585,/CA/Condo-For-Sale/ON/Toronto/Islington-Village/102-RESURRECTION-RD/87383895.html,"$799,000 CAD",3 Beds,2 Baths,--,Condo
171,"94 Purpledusk Tr, Toronto, Ontario",-79.2083023,43.7849766,/CA/Home-For-Sale/ON/Toronto/Seven-Oaks-Morningside/94-Purpledusk-Tr/87416695.html,"$799,000 CAD",4 Beds,3 Baths,--,Residential
172,"300 BALLIOL ST 511, Toronto, Ontario",-79.3871417,43.699343,/CA/Condo-For-Sale/ON/Toronto/Davisville-Village/300-BALLIOL-ST/87414551.html,"$599,000 CAD",2 Beds,1 Bath,--,Condo
173,--,0,0,/CA/Condo-For-Sale/ON/Toronto/575-BLOOR-ST-E/87413444.html,"$1,205,000 CAD",3 Beds,2 Baths,--,Condo
174,"100 Western Battery Rd, Toronto, Ontario",-79.415795,43.639626,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/100-Western-Battery-Rd/87459294.html,"$399,000 CAD",--,1 Bath,499 Sqft,Condo
1476,"830 Lawrence Ave W, Toronto, Ontario",-79.45384,43.714246,/CA/Home-For-Sale/ON/Toronto/Glen-Park/830-Lawrence-Ave-W/87416623.html,"$479,000 CAD",1 Bed,1 Bath,--,Apartment
176,"8 Charlotte St ``, Toronto, Ontario",-79.394064,43.646016,/CA/Condo-For-Sale/ON/Toronto/Entertainment-District/8-Charlotte-St-/87455987.html,"$2,599,000 CAD",3 Beds,3 Baths,--,Condo
177,"120 DALLIMORE CIRC 516, Toronto, Ontario",-79.3320772,43.7302124,/CA/Condo-For-Sale/ON/Toronto/Don-Mills/120-DALLIMORE-CIRC/87414577.html,"$428,000 CAD",1 Bed,1 Bath,--,Condo
178,"124 BOULTBEE AVE, Toronto, Ontario",-79.3339293,43.6740499,/CA/Home-For-Sale/ON/Toronto/Greektown/124-BOULTBEE-AVE/87413844.html,"$1,249,000 CAD",4 Beds,3 Baths,--,Single family
179,"91 Muir Dr # 64, Toronto, Ontario",-79.3849,43.6529,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/91-Muir-Dr-64/87459385.html,"$488,000 CAD",4 Beds,3 Baths,--,Condo
180,"58 KIMBOURNE AVE, Toronto, Ontario",-79.3339036,43.6895635,/CA/Home-For-Sale/ON/Toronto/Old-East-York/58-KIMBOURNE-AVE/87383764.html,"$1,295,000 CAD",5 Beds,4 Baths,--,Single family
181,"5 CONCORDE PL 1305, Toronto, Ontario",-79.3272765,43.7303213,/CA/Condo-For-Sale/ON/Toronto/Flemingdon-Park/5-CONCORDE-PL/87414574.html,"$599,000 CAD",2 Beds,2 Baths,--,Condo
1500,"40 Fennimore Cres, Toronto, Ontario",-79.5205382,43.7468786,/CA/Home-For-Sale/ON/Toronto/Jane-and-Finch/40-Fennimore-Cres/87416492.html,"$775,000 CAD",9 Beds,2 Baths,--,Residential
183,"14 Scenic Millway 7, Toronto, Ontario",-79.381122,43.7501107,/CA/Condo-For-Sale/ON/Toronto/York-Mills/14-Scenic-Millway/87416402.html,"$999,000 CAD",4 Beds,3 Baths,--,Condo
184,"220 Burndale Ave, Toronto, Ontario",-79.4230709,43.7616482,/CA/Home-For-Sale/ON/Toronto/Lansing/220-Burndale-Ave/87416430.html,"$1,399,990 CAD",3 Beds,2 Baths,--,Residential
185,"70 Distillery Lane , Toronto, Ontario",-79.357935,43.650118,/CA/Condo-For-Sale/ON/Toronto/Distillery-District/70-Distillery-Lane-/87455252.html,"$1,149,000 CAD",2 Beds,2 Baths,--,Condo
186,"394 WOODFIELD RD, Toronto, Ontario",-79.3252775,43.6745612,/CA/Home-For-Sale/ON/Toronto/Leslieville/394-WOODFIELD-RD/87414636.html,"$799,900 CAD",2 Beds,1 Bath,--,Single family
187,"269 LAPPIN Avenue, Toronto, Ontario",-79.4463576,43.6646833,/CA/Home-For-Sale/ON/Toronto/Junction-Triangle/269-LAPPIN-Avenue/87384033.html,"$899,000 CAD",3 Beds,1 Bath,--,Single family
188,"35 Nipigon Ave, Toronto, Ontario",-79.4170246,43.797562,/CA/Home-For-Sale/ON/Toronto/Newtonbrook/35-Nipigon-Ave/87416458.html,"$1,150,000 CAD",6 Beds,2 Baths,--,Residential
189,"40 EVELYN WIGGINS DR, Toronto, Ontario",-79.4953569,43.7674633,/CA/Home-For-Sale/ON/Toronto/York-University-Heights/40-EVELYN-WIGGINS-DR/87414788.html,"$900,000 CAD",9 Beds,7 Baths,--,Single family
190,"110 Ling Rd # 24, Toronto, Ontario",-79.3849,43.6529,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/110-Ling-Rd-24/87413156.html,"$525,000 CAD",3 Beds,2 Baths,--,Condo
191,"5 EVERSON DR 743, Toronto, Ontario",-79.4067596,43.7574404,/CA/Condo-For-Sale/ON/Toronto/Willowdale/5-EVERSON-DR/87413829.html,"$615,000 CAD",3 Beds,2 Baths,--,Condo
192,"295 CLINTON ST, Toronto, Ontario",-79.4161661,43.6616988,/CA/Home-For-Sale/ON/Toronto/Palmerston-Little-Italy/295-CLINTON-ST/87414600.html,"$1,549,900 CAD",6 Beds,3 Baths,--,Single family
193,"1331 Bay St 802, Toronto, Ontario",-79.3902415,43.67286,/CA/Condo-For-Sale/ON/Toronto/Yorkville/1331-Bay-St/87416475.html,"$1,199,900 CAD",2 Beds,2 Baths,--,Condo
194,"33 Hazelton Ave, Toronto, Ontario",-79.3931303,43.6717578,/CA/Home-For-Sale/ON/Toronto/Yorkville/33-Hazelton-Ave/87416377.html,"$21,000,000 CAD",5 Beds,4 Baths,--,Residential
195,"28 Wellesley St E , Toronto, Ontario",-79.383025,43.66551,/CA/Condo-For-Sale/ON/Toronto/Church-and-Wellesley/28-Wellesley-St-E-/87453352.html,"$868,000 CAD",2 Beds,2 Baths,--,Condo
196,"1 REIDMOUNT AVE 401, Toronto, Ontario",-79.2856683,43.7851587,/CA/Condo-For-Sale/ON/Toronto/Agincourt/1-REIDMOUNT-AVE/87414624.html,"$418,000 CAD",4 Beds,2 Baths,--,Condo
197,"1 BLOOR ST E 5809, Toronto, Ontario",-79.3861581,43.669963,/CA/Condo-For-Sale/ON/Toronto/Church-and-Wellesley/1-BLOOR-ST-E/87414564.html,"$1,498,800 CAD",2 Beds,2 Baths,--,Condo
198,"290 ADELAIDE ST E 3408, Toronto, Ontario",-79.3700668,43.6519459,/CA/Condo-For-Sale/ON/Toronto/Old-Town/290-ADELAIDE-ST-E/87413824.html,"$739,000 CAD",2 Beds,1 Bath,--,Condo
199,"36 Blue Jays Way Lph20, Toronto, Ontario",-79.3921465,43.6449299,/CA/Condo-For-Sale/ON/Toronto/Entertainment-District/36-Blue-Jays-Way/87390886.html,"$879,000 CAD",2 Beds,2 Baths,--,Condo
200,"37 Marina Ave, Toronto, Ontario",-79.534735,43.592914,/CA/Home-For-Sale/ON/Toronto/Long-Branch/37-Marina-Ave/87412023.html,"$1,400,000 CAD",--,--,--,House
201,"5 CLEVELAND ST, Toronto, Ontario",-79.3771223,43.7003501,/CA/Home-For-Sale/ON/Toronto/Davisville-Village/5-CLEVELAND-ST/87413817.html,"$1,199,800 CAD",2 Beds,2 Baths,--,Single family
202,"274 FOREST HILL RD, Toronto, Ontario",-79.4154142,43.6999419,/CA/Home-For-Sale/ON/Toronto/Midtown-Toronto/Forest-Hill/274-FOREST-HILL-RD/87414560.html,"$6,298,000 CAD",5 Beds,8 Baths,--,Single family
203,"88 BLUE JAYS WAY 1605, Toronto, Ontario",-79.3924571,43.6455046,/CA/Condo-For-Sale/ON/Toronto/Entertainment-District/88-BLUE-JAYS-WAY/87413453.html,"$999,900 CAD",2 Beds,2 Baths,--,Condo
204,"25 Capreol Crt 2908, Toronto, Ontario",-79.3955384,43.6408171,/CA/Condo-For-Sale/ON/Toronto/Cityplace/25-Capreol-Crt/87390884.html,"$460,000 CAD",1 Bed,1 Bath,--,Condo
205,"122 HEDDINGTON AVE, Toronto, Ontario",-79.4149899,43.7066157,/CA/Home-For-Sale/ON/Toronto/Allenby/122-HEDDINGTON-AVE/87414580.html,"$1,499,000 CAD",3 Beds,1 Bath,--,Single family
206,"28 George St, Toronto, Ontario",-79.5211956,43.703071,/CA/Home-For-Sale/ON/Toronto/Weston/28-George-St/87416379.html,"$1,400,000 CAD",5 Beds,3 Baths,--,Residential
207,"125 Perth Ave, Toronto, Ontario",-79.449157,43.658192,/CA/Home-For-Sale/ON/Toronto/Junction-Triangle/125-Perth-Ave/87382110.html,"$1,199,000 CAD",3 Beds,2 Baths,--,Residential
208,"136 HOLBORNE AVE, Toronto, Ontario",-79.3188179,43.6947454,/CA/Home-For-Sale/ON/Toronto/Old-East-York/136-HOLBORNE-AVE/87241123.html,"$999,000 CAD",4 Beds,4 Baths,--,Single family
1524,"6 SONORA TERR, Toronto, Ontario",-79.2496742,43.7013836,/CA/Home-For-Sale/ON/Toronto/Cliffside/6-SONORA-TERR/87383773.html,"$1,799,000 CAD",5 Beds,5 Baths,--,Single family
210,"225 Birmingham St., Toronto, Ontario",-79.512175,43.601269,/CA/Home-For-Sale/ON/Toronto/New-Toronto/225-Birmingham-St/87460837.html,"$6,899,000 CAD",--,--,--,Residential
211,"170 SUMACH ST 2003, Toronto, Ontario",-79.3605766,43.6602919,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/170-SUMACH-ST/87413460.html,"$649,000 CAD",2 Beds,1 Bath,--,Condo
212,"200 Dundas St E `, Toronto, Ontario",-79.373963,43.657379,/CA/Condo-For-Sale/ON/Toronto/Garden-District/200-Dundas-St-E-/87400307.html,"$479,000 CAD",--,1 Bath,--,Condo
213,"110 MCGILLIVRAY AVE, Toronto, Ontario",-79.4310279,43.7363145,/CA/Home-For-Sale/ON/Toronto/Ledbury-Park/110-MCGILLIVRAY-AVE/86501556.html,"$2,599,000 CAD",5 Beds,5 Baths,--,Single family
214,"208 Niagara St 19, Toronto, Ontario",-79.407624,43.6439094,/CA/Condo-For-Sale/ON/Toronto/Niagara/208-Niagara-St/87416481.html,"$649,900 CAD",2 Beds,1 Bath,--,Condo
215,"51 TROLLEY CRES 517, Toronto, Ontario",-79.3553724,43.6569834,/CA/Condo-For-Sale/ON/Toronto/Downtown-Toronto/Corktown/51-TROLLEY-CRES/87414545.html,"$865,000 CAD",2 Beds,2 Baths,--,Condo
1548,"58 HUNTING RIDGE, Toronto, Ontario",-79.551526,43.681842,/CA/Home-For-Sale/ON/Toronto/Richview/58-HUNTING-RIDGE/87415207.html,"$1,199,999 CAD",4 Beds,3 Baths,--,Residential
217,"14 SUNDRIDGE DR, Toronto, Ontario",-79.2985127,43.7216639,/CA/Home-For-Sale/ON/Toronto/Clairlea/14-SUNDRIDGE-DR/87414640.html,"$1,099,000 CAD",4 Beds,4 Baths,--,Single family
218,"255 RICHMOND ST E 421, Toronto, Ontario",-79.3704469,43.6528446,/CA/Condo-For-Sale/ON/Toronto/Old-Town/255-RICHMOND-ST-E/87413459.html,"$780,000 CAD",1 Bed,1 Bath,--,Condo
219,"24 FLORENCE WYLE LANE 8, Toronto, Ontario",-79.3532571,43.6616534,/CA/Condo-For-Sale/ON/Toronto/East-End-Toronto/Riverdale/24-FLORENCE-WYLE-LANE/87414635.html,"$599,900 CAD",2 Beds,2 Baths,--,Condo
220,"1910 LAKE SHORE BLVD W 1005, Toronto, Ontario",-79.4662576,43.636309,/CA/Condo-For-Sale/ON/Toronto/Swansea/1910-LAKE-SHORE-BLVD-W/87383073.html,"$599,000 CAD",3 Beds,2 Baths,--,Condo
221,"28 BRAEMAR AVE, Toronto, Ontario",-79.4084337,43.7002876,/CA/Home-For-Sale/ON/Toronto/Midtown-Toronto/Forest-Hill/28-BRAEMAR-AVE/87414590.html,"$2,749,000 CAD",5 Beds,4 Baths,--,Single family
222,"33 RISDON CRT, Toronto, Ontario",-79.5834216,43.6636165,/CA/Home-For-Sale/ON/Toronto/Eringate/33-RISDON-CRT/87413504.html,"$1,199,000 CAD",3 Beds,3 Baths,--,Single family
1572,"20 KESSACK CRT, Toronto, Ontario",-79.2177326,43.8007296,/CA/Home-For-Sale/ON/Toronto/Malvern/20-KESSACK-CRT/87413474.html,"$759,900 CAD",4 Beds,2 Baths,--,Single family
224,"36 Park Lawn Rd , Toronto, Ontario",-79.484151,43.623604,/CA/Condo-For-Sale/ON/Toronto/Mimico/36-Park-Lawn-Rd-/87400756.html,"$614,900 CAD",1 Bed,1 Bath,--,Condo
225,"55 EAST LIBERTY ST 1906, Toronto, Ontario",-79.4128024,43.6384523,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/55-EAST-LIBERTY-ST/87414565.html,"$899,900 CAD",2 Beds,2 Baths,--,Condo
226,"711 BAY ST 1716, Toronto, Ontario",-79.3846429,43.6588103,/CA/Condo-For-Sale/ON/Toronto/Bay-Street-Corridor/711-BAY-ST/87383730.html,"$649,900 CAD",3 Beds,1 Bath,--,Condo
227,"39 HOBEN PLACE, Toronto, Ontario",-79.567493,43.685446,/CA/Home-For-Sale/ON/Toronto/Richview/39-HOBEN-PLACE/87415210.html,"$1,225,000 CAD",3 Beds,3 Baths,--,Residential
1596,"15 COLUMBINE AVE, Toronto, Ontario",-79.3097829,43.6711393,/CA/Home-For-Sale/ON/Toronto/The-Beach/15-COLUMBINE-AVE/87414642.html,"$1,699,000 CAD",5 Beds,3 Baths,--,Single family
1620,"151 Merton St Th1, Toronto, Ontario",-79.3913078,43.6970681,/CA/Condo-For-Sale/ON/Toronto/Moore-Park/151-Merton-St/87416510.html,"$1,349,000 CAD",4 Beds,3 Baths,--,Condo
230,--,0,0,/CA/Condo-For-Sale/ON/Toronto/381-FRONT-ST-W/87413831.html,"$749,000 CAD",2 Beds,1 Bath,--,Condo
231,"467 St Johns Rd, Toronto, Ontario",-79.488789,43.662016,/CA/Home-For-Sale/ON/Toronto/Runnymede/467-St-Johns-Rd/87412021.html,"$1,099,000 CAD",--,--,--,House
232,"45 Wellesworth Dr, Toronto, Ontario",-79.57815,43.666309,/CA/Home-For-Sale/ON/Toronto/Eringate/45-Wellesworth-Dr/87412018.html,"$949,900 CAD",--,--,--,House
233,"145 Macpherson Ave, Toronto, Ontario",-79.3958653,43.6778019,/CA/Home-For-Sale/ON/Toronto/Yorkville/145-Macpherson-Ave/87416459.html,"$3,385,000 CAD",4 Beds,3 Baths,--,Residential
234,"1603 EGLINTON AVE W 717, Toronto, Ontario",-79.4430945,43.6969107,/CA/Condo-For-Sale/ON/Toronto/Oakwood-Vaughan/1603-EGLINTON-AVE-W/87414594.html,"$549,900 CAD",2 Beds,1 Bath,--,Condo
235,"592 ORIOLE PKWY, Toronto, Ontario",-79.4068504,43.7059387,/CA/Home-For-Sale/ON/Toronto/North-Toronto/592-ORIOLE-PKWY/87414602.html,"$4,449,000 CAD",8 Beds,7 Baths,--,Single family
236,"284 Brock Ave , Toronto, Ontario",-79.436304,43.650413,/CA/Home-For-Sale/ON/Toronto/Brockton-Village/284-Brock-Ave-/87401720.html,"$899,000 CAD",2 Beds,2 Baths,--,Residential
237,"5 LISA RD, Toronto, Ontario",-79.2074209,43.7659658,/CA/Home-For-Sale/ON/Toronto/Curran-Hall/5-LISA-RD/87241116.html,"$649,000 CAD",3 Beds,2 Baths,--,Single family
238,"145 Pandora Circ, Toronto, Ontario",-79.2299863,43.76859,/CA/Home-For-Sale/ON/Toronto/Woburn/145-Pandora-Circ/87416512.html,"$719,000 CAD",4 Beds,2 Baths,--,Residential
239,"198 ENNERDALE RD, Toronto, Ontario",-79.4531054,43.6934429,/CA/Home-For-Sale/ON/Toronto/Fairbank/198-ENNERDALE-RD/87363110.html,"$729,000 CAD",3 Beds,2 Baths,--,Single family
1644,"146 HAMILTON ST, Toronto, Ontario",-79.3525037,43.6625554,/CA/Home-For-Sale/ON/Toronto/East-End-Toronto/Riverdale/146-HAMILTON-ST/87383775.html,"$999,000 CAD",3 Beds,2 Baths,--,Single family
241,"118 Merchants' Wharf , Toronto, Ontario",-79.361324,43.645263,/CA/Condo-For-Sale/ON/Toronto/Downtown-Toronto/St-Lawrence/118-Merchants-Wharf-/87456151.html,"$2,800,000 CAD",2 Beds,3 Baths,--,Condo
242,"42 EVELYN WIGGINS DR, Toronto, Ontario",-79.4954009,43.7675044,/CA/Home-For-Sale/ON/Toronto/York-University-Heights/42-EVELYN-WIGGINS-DR/87414779.html,"$900,000 CAD",9 Beds,6 Baths,--,Single family
243,"26 WALTONICE RD, Toronto, Ontario",-79.2469704,43.7219851,/CA/Home-For-Sale/ON/Toronto/Cliffcrest/26-WALTONICE-RD/87414628.html,"$749,900 CAD",3 Beds,2 Baths,--,Single family
244,"311 Bay St , Toronto, Ontario",-79.38044,43.649783,/CA/Condo-For-Sale/ON/Toronto/Financial-District/311-Bay-St-/87455846.html,"$2,499,000 CAD",2 Beds,3 Baths,--,Condo
